,doc,doc__title,doc__wosarticle__di,docownership,endColor,endFont,endFontsize,height,id,imputed_role,maxX,maxY,minX,minY,mostCommonColor,mostCommonFont,mostCommonFontsize,n,note,page,role,section,startColor,startFont,startFontsize,tag,technology,text,width
958,632503,The role of technology for achieving climate policy objectives: overview of the EMF 27 study on global technology and climate policy strategies,10.1007/s10584-013-0953-7,,color-0,font-292,9.9626,260.05953,15155,body-text,430.5926,362.94974,53.801712,102.89021,color-0,font-292,10.0,17,,29,reference,,color-0,font-292,9.9626,,,"Rose, S, R Richels, S Smith, K Riahi, J Strefler and DP Vuuren (2014). Non-Kyoto radiative forcing in long-run greenhouse gas emissions and climate change scenarios. Climatic Change, 123(3–4), 511–525. Schaeffer, M, L Gohar, E Kriegler, J Lowe, K Riahi and DP van Vuuren (2014). Mid- and long-term climate projections for fragmented and delayed-action scenarios. Technological and Forecasting Social Change, in press, DOI 10.1016/j.techfore.2013.09.013. Stern, N (2007). The Economics ofClimate Change: The Stern Review. Cambridge: Cambridge University Press. Stocker, T (2012). The closing door of climate targets. Science, 339(6117), 280–282. Tavoni M and R Socolow (2013). Modeling meets science and technology: An introduction to a special issue on negative emissions. Climatic Change, 118(1), 1–14. Tavoni M et al. (2013). The distribution of the major economies’ effort in the Durban platform scenarios. Climate Change Economics, 4(4), 1340009. UNEP (2011). Bridging the Emissions Gap Report 2011. United Nations Environment Programme (UNEP), Nairobi, Kenya. Available at http://www.unep.org/publications/ebooks/ bridgingemissionsgap/. Accessed on January 19, 2014. UNEP (2013). Bridging the Emissions Gap Report 2013. United Nations Environment Programme (UNEP), Nairobi, Kenya. Available at http://www.unep.org/publications/ebooks/ emissionsgap/. Accessed on January 19, 2014. UNFCCC (1992). United nations framework convention on climate change. Available at http:// unfccc.int/essential background/convention/items/6036.php. Accessed on 19 January 2014. UNFCCC (2009). Copenhagen Accord. Available at http://unfccc.int/resource/docs/2009/ on long-term cooperative action under the convention. Available at http://unfccc.int/ resource/docs/2010.cop16/eng/07a01.pdf. Accessed on January 19, 2014.",376.790888
959,632503,The role of technology for achieving climate policy objectives: overview of the EMF 27 study on global technology and climate policy strategies,10.1007/s10584-013-0953-7,,color-0,font-292,9.9626,90.62347,15154,body-text,430.43173,458.5914,53.80208,367.96793,color-0,font-292,10.0,16,,29,reference,,color-0,font-292,9.9626,,,"Riahi K, E Kriegler et al. (2014). Locked into Copenhagen pledges — implications of short-term emission targets for the cost and feasibility of long-term climate goals. Technological Forecasting and Social Change, in press. DOI 10.1016/j.techfore.2013.09.016. Rogelj, J, DL McCollum, BC O’Neill and K Riahi (2013a). 2020 emissions levels required to limit warming to below 2 C. Nature Climate Change, 3, 405–412. doi:10.1038/nclimate1758. Rogelj, J, DL McCollum, A Reisinger, M Meinshausen and K Riahi (2013b). Probabilistic cost estimates for climate change mitigation. Nature, 493(7430), 79–83. doi:10.1038/na-ture11787. ",376.62965
960,632503,The role of technology for achieving climate policy objectives: overview of the EMF 27 study on global technology and climate policy strategies,10.1007/s10584-013-0953-7,,color-0,font-292,9.9626,20.17169,15153,body-text,430.35397,590.06134,64.94275,569.88965,color-0,font-292,10.0,15,,29,reference,,color-0,font-296,9.9626,,,"MR Allen (2009). Greenhouse-gas emission targets for limiting global warming to 2 C. Nature, 458, 1158–1162. doi:10.1038/nature08017. carbon cycle models with a simpler model, MAGICC6 — part 2: Applications. Atmospheric Chemistry and Physics, 11(4), 1457–1471. doi:10.5194/acp-11-1457-2011. Popp, A et al. (2014). Land-use transition for bioenergy and climate stabilization: Model comparison of drivers, impacts and interactions with other land use based mitigation options. Climatic Change, 123(3–4), 495–509. Riahi, K et al. (2012). Energy pathways for sustainable development. In Global Energy Assessment: Toward a Sustainable Future. Cambridge: Cambridge University Press, pp. 1203–1306. ",365.41122
961,632503,The role of technology for achieving climate policy objectives: overview of the EMF 27 study on global technology and climate policy strategies,10.1007/s10584-013-0953-7,,color-0,font-296,9.9626,20.81885,15152,body-text,414.1762,255.34859,48.93029,234.52974,color-0,font-292,10.0,14,,28,reference,,color-0,font-292,9.9626,,,"Overview of the EMF 27 study on global technology and climate policy strategies. Climatic Change, 123(3), 353–367. mitigation challenges: How further delay closes the door for achieving climate targets. Environmental Research Letters, 8(3), 034033. DOI 10.1088/1748-9326/8/3/034033. Luderer, G, V Bosetti, M Jakob, M Leimbach, JC Steckel, H Waisman and O Edenhofer (2012). The economics of decarbonizing the energy system—results and insights from the RECIPE model intercomparison. Climatic Change, 114(1), 9–37. doi:10.1007/s10584-011-0105-x. ",365.24591
962,632503,The role of technology for achieving climate policy objectives: overview of the EMF 27 study on global technology and climate policy strategies,10.1007/s10584-013-0953-7,,color-0,font-292,9.9626,20.93841,15151,body-text,414.2846,315.11224,37.591904,294.17383,color-0,font-292,10.0,13,,28,reference,,color-0,font-292,9.9626,,,"Technological Forecasting and Social Change, in press. DOI: 10.1016/j.techfore.2013.09.020. Kriegler, E et al. (2014b). Making or breaking climate targets: The AMPERE study on staged accession scenarios for climate policy. Technological Forecasting and Social Change, in press. DOI 10.1016/j.techfore.2013.09.016.",376.692696
963,632503,The role of technology for achieving climate policy objectives: overview of the EMF 27 study on global technology and climate policy strategies,10.1007/s10584-013-0953-7,,color-0,font-292,9.9626,20.92844,15150,body-text,414.2827,458.59064,48.92834,437.6622,color-0,font-292,10.0,12,,28,reference,,color-0,font-292,9.9626,,,"Washington DC, USA. Available at (http://www.imf.org/external/pubs/ft/weo/2013/01/ weodata/index.aspx). Accessed on January 19, 2014. the near and long term under different scenarios. Core Writing Team, RK Pachauri and A Reisinger (eds.), IPCC, Geneva, Switzerland, p. 104. the costs of delaying climate measures and benefits of early action. Climatic Change, 114(1), 79–99. doi:10.1007/s10584-011-0128-3.",365.35436
964,632503,The role of technology for achieving climate policy objectives: overview of the EMF 27 study on global technology and climate policy strategies,10.1007/s10584-013-0953-7,,color-0,font-292,9.9626,20.87164,15149,body-text,414.17014,482.45804,37.589905,461.5864,color-0,font-292,10.0,11,,28,reference,,color-0,font-292,9.9626,,,"IEA (2011). World Energy Outlook 2011. Paris, France: International Energy Agency. IMF (2013). World Economic Outlook 2013 Database, International Monetary Fund,",376.580235
965,632503,The role of technology for achieving climate policy objectives: overview of the EMF 27 study on global technology and climate policy strategies,10.1007/s10584-013-0953-7,,color-0,font-292,9.9626,20.96832,15148,body-text,414.76495,518.3854,37.589386,497.41708,color-0,font-292,10.0,10,,28,reference,,color-0,font-292,9.9626,,,"National Academy of Sciences, 98(26), 14778–14783. doi:10.1073/pnas.261553698. Höhne, N et al. (2012). National GHG emissions reduction pledges and 2 C: Comparison of",377.175564
966,632503,The role of technology for achieving climate policy objectives: overview of the EMF 27 study on global technology and climate policy strategies,10.1007/s10584-013-0953-7,,color-0,font-292,9.9626,20.87164,15147,body-text,414.75943,578.09924,48.926826,557.2276,color-0,font-292,10.0,9,,28,reference,,color-0,font-292,9.9626,,,"A Kitous and S Kypreos (2010). The economics of low stabilization: Model comparison of mitigation strategies and costs. The Energy Journal, 31(1), 11–48.",365.832604
967,632503,The role of technology for achieving climate policy objectives: overview of the EMF 27 study on global technology and climate policy strategies,10.1007/s10584-013-0953-7,,color-0,font-296,9.9626,32.72495,15146,body-text,430.34024,252.73906,65.14004,220.01411,color-0,font-292,10.0,8,,27,reference,,color-0,font-292,9.9626,,,"Elzen, K Möllersten and ED Larson (2010). The feasibility of low CO2 concentration targets and the role of bio-energy with carbon capture and storage (BECCS). Climatic Change, 100(1), 195–202. through capital stock inertia associated with weak near-term climate policies, Technological Forecasting and Social Change, in press. DOI: 10.1016/j.techfore.2013.10.001. Blanford, G, E Kriegler and M Tavoni (2014). Harmonization vs. fragmentation: Overview of near- and long-term CO2 emissions reduction. Climate Change Economics, 4(4), 1340014. Calvin, K, L Clarke, V Krey, G Blanford, K Jiang, M Kainuma, E Kriegler, G Luderer and PR Shukla (2012). The role of Asia in mitigating climate change: Results from the Asia modeling exercise. Energy Economics, 34, Suppl. 3(0), S251–S260. doi: 10.1016/j. eneco.2012.09.003. policy architectures: Overview of the EMF 22 international scenarios. Energy Economics, 31, 64–81. doi:10.1016/j.eneco.2009.10.013.",365.2002
968,632503,The role of technology for achieving climate policy objectives: overview of the EMF 27 study on global technology and climate policy strategies,10.1007/s10584-013-0953-7,,color-0,font-292,9.9626,80.68264,15145,body-text,414.19412,398.77914,37.5874,318.0965,color-0,font-292,10.0,7,,24,figure-caption,,color-0,font-292,9.9626,,,"Figure 8. Reduction of consumption growth over the two decades following target adoption (2020–2040 for the Durban Platform scenarios and 2030–2050 for the RefPol2030-500 case) with respect to the consumption growth in the baseline without climate policy (in percentage points) as projected by the GE models in the study. The consumption growth rate reductions in the period 2020–2040 for the 450 ppm and 500 ppm CO2e immediate action scenarios are also shown for comparison. Results are plotted against the emissions gap to the immediate action scenario at the time of target adoption (cf. Fig. 3). (2014). On the regional distribution of climate mitigation costs: The impact of delayed cooperative action. Climate Change Economics, 5(1), 1440002. fossil fuels and biomass — Costs and potential role in stabilizing the atmosphere. Climatic Change, 74(1–3), 47–79.",376.60672
969,632503,The role of technology for achieving climate policy objectives: overview of the EMF 27 study on global technology and climate policy strategies,10.1007/s10584-013-0953-7,,color-0,font-292,9.9626,80.738918,15144,body-text,430.9781,126.993805,53.802002,46.254887,color-0,font-292,10.0,6,,21,figure-caption,,color-0,font-292,9.9626,,,"Figure 7. Mitigation costs over time for the Durban Platform scenarios with lenient reference policy and the “delay until 2030” scenario. Shown are (a) consumption losses as a fraction of baseline consumption as projected in GE models (MESSAGE, REMIND, WITCH), (b) abatement costs measured in terms of the area under the MAC (IMAGE, GCAM) or total additional energy system costs (TIAM-ECN) as a fraction of baseline output, and (c) mitigation costs relative to the 450 ppm immediate action scenario. In panel c, a value of one indicates identical costs at the given point in time between the given and the 450 ppm scenario.",377.176098
970,632503,The role of technology for achieving climate policy objectives: overview of the EMF 27 study on global technology and climate policy strategies,10.1007/s10584-013-0953-7,,color-0,font-292,9.9626,42.84065,15143,body-text,430.47696,155.97388,53.802002,113.13323,color-0,font-292,10.0,5,,19,figure-caption,,color-0,font-292,9.9626,,,Figure 6. Median global mean warming (panel a) and probability of exceeding 2 C (panel b) for the Durban Platform Scenarios. The left (higher) bars show the maximum warming/exceedance probability in the 21st century; the right (lower) bars shows the warming/exceedance probability in 2100.,376.674958
971,632503,The role of technology for achieving climate policy objectives: overview of the EMF 27 study on global technology and climate policy strategies,10.1007/s10584-013-0953-7,,color-0,font-292,9.9626,20.95832,15142,body-text,414.2912,425.6348,37.5874,404.67648,color-0,font-292,10.0,4,,18,figure-caption,,color-0,font-292,9.9626,,,Figure 5. Radiative forcing overshoot (of Year 2100 forcing) versus cumulative global negative emissions from BECCS for the period 2011–2100.,376.7038
972,632503,The role of technology for achieving climate policy objectives: overview of the EMF 27 study on global technology and climate policy strategies,10.1007/s10584-013-0953-7,,color-0,font-292,9.9626,20.559815,15141,body-text,414.27945,70.39745,37.5885,49.837635,color-0,font-292,10.0,3,,16,figure-caption,,color-0,font-292,9.9626,,,Figure 4. Cumulative global Kyoto gas emissions over the period 2011–2050 (a) and 2011–2100 (b) broken out into individual sectors. The black diamonds show net total cumulative emissions.,376.69095
973,632503,The role of technology for achieving climate policy objectives: overview of the EMF 27 study on global technology and climate policy strategies,10.1007/s10584-013-0953-7,,color-0,font-292,9.9626,20.92844,15140,body-text,430.34103,166.05486,53.8016,145.12642,color-0,font-292,10.0,2,,15,figure-caption,,color-0,font-292,9.9626,,,Figure 3. Emissions gap in the year of target adoption versus the increase in annual average emissions intensity decline rate between the decades before and after target adoption.,376.53943
974,632503,The role of technology for achieving climate policy objectives: overview of the EMF 27 study on global technology and climate policy strategies,10.1007/s10584-013-0953-7,,color-0,font-292,9.9626,68.76728,15139,body-text,430.4714,114.06736,53.8016,45.30008,color-0,font-292,10.0,1,,11,figure-caption,,color-0,font-292,9.9626,,,"Figure 2. Annual average emissions intensity decline rate (of Kyoto gases per unit of GDP) for the periods 2010–2020 (left bars), 2020–2030 (middle bars) and 2030–2040 (right bars). The dashed line shows the average decline rate over the period 2005–2010 (from EDGAR (2011), and the assumption of 11% growth in GWP), and the shaded areas the range of decline rates projected by the models (excluding GCAM due to the afforestation dynamics) for immediate action on 500 ppm (lower area) and 450 ppm CO2e (upper area).",376.6698
975,632503,The role of technology for achieving climate policy objectives: overview of the EMF 27 study on global technology and climate policy strategies,10.1007/s10584-013-0953-7,,color-0,font-292,9.9626,80.68211,15138,body-text,414.29004,292.36688,37.588135,211.68477,color-0,font-292,10.0,0,,10,figure-caption,,color-0,font-292,9.9626,,,Figure 1. Kyoto gas emissions over the period 2010–2100 per year (Panel a) and in cumulative terms (Panel b) for a subset of LIMITS scenarios (see Fig. S1 for corresponding StrPol scenarios). The resulting median radiative forcing and global mean warming as calculated with MAGICC are shown in Panel (c) and (d). The AIM and GCAM models were not included in the funnels because AIM projected emissions only out to 2050 and GCAM showed a qualitatively different behavior due to a strong afforestation and negative emissions response to the adoption of the long-term target.,376.701905
